ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
0,33.0,1,1,16.0,2,1,4,4.0,1,3.0,0,3.0,1,5,1,3.0,2,25000.0
0,31.0,0,1,10.0,3,1,4,4.0,0,3.0,1,3.0,0,3,1,2.0,1,20761.0
0,54.0,1,3,7.0,3,0,3,4.0,1,5.0,3,2.0,0,2,1,2.0,2,27059.0
0,35.0,1,1,7.0,2,2,3,4.0,0,3.0,0,3.0,0,3,1,1.0,1,21369.0
1,46.0,0,3,33.0,2,1,4,4.0,1,5.0,0,4.0,0,2,0,1.0,2,22964.0
0,27.0,1,1,13.0,2,1,4,4.0,0,3.0,0,3.0,1,2,0,1.0,1,21337.0
0,38.0,1,1,10.0,2,2,3,4.0,3,3.0,0,3.0,0,2,1,1.0,3,28112.0
0,30.0,1,3,10.0,3,1,4,4.0,1,3.0,0,3.0,0,2,0,1.0,2,24239.0
0,36.0,1,1,13.0,2,2,3,6.0,1,3.0,3,3.0,0,5,1,1.0,2,25324.0
0,34.0,0,1,13.0,2,2,2,4.0,1,3.0,1,5.0,0,5,1,1.0,2,26403.0
0,55.0,1,2,26.0,3,2,3,4.0,3,4.0,0,4.0,0,3,1,1.0,3,29403.0
0,37.0,1,1,16.0,3,2,3,5.0,1,4.0,1,4.0,1,4,1,1.0,2,27525.0
0,28.0,1,1,10.0,3,2,3,5.0,0,3.0,2,2.0,0,2,0,1.0,1,20723.0
1,34.0,0,1,10.0,2,2,4,4.0,0,5.0,3,3.0,1,5,1,3.0,1,22026.0
0,24.0,1,1,11.0,3,2,3,3.0,0,5.0,0,4.0,0,4,0,2.0,1,21497.0
0,26.0,1,3,15.0,2,2,3,3.0,1,4.0,0,2.0,0,4,0,1.0,2,23529.0
0,39.0,1,3,14.0,3,1,3,5.0,1,3.0,3,2.0,0,2,1,2.0,2,22706.0
0,30.0,0,1,7.0,2,2,4,6.0,0,3.0,1,3.0,0,2,1,1.0,1,21398.0
0,49.0,1,3,9.0,3,2,3,3.0,1,4.0,0,5.0,0,3,1,1.0,2,26798.0
0,28.0,0,3,10.0,3,1,4,3.0,1,3.0,1,3.0,1,2,1,3.0,2,23325.0
0,38.0,1,1,17.0,2,2,4,3.0,0,3.0,3,5.0,0,4,1,2.0,1,23358.0
0,51.0,1,1,35.0,3,2,4,3.0,0,3.0,0,3.0,1,2,1,3.0,1,21899.0
0,35.0,1,1,16.0,3,0,3,5.0,3,4.0,3,3.0,0,2,1,2.0,3,27299.0
1,25.0,1,3,10.0,2,1,4,4.0,1,3.0,3,2.0,0,2,1,1.0,2,23255.0
0,40.0,1,1,9.0,1,1,4,5.0,1,3.0,3,3.0,0,2,1,1.0,2,23231.0
0,33.0,1,3,17.0,3,2,3,4.0,1,3.0,3,3.0,0,4,0,2.0,2,24074.0
1,51.0,0,3,15.0,1,2,3,4.0,1,3.0,0,5.0,1,5,1,1.0,2,25474.0
0,39.0,1,1,7.0,2,0,3,3.0,1,3.0,3,2.0,0,2,1,2.0,2,26303.0
0,28.0,1,1,7.0,2,1,4,4.0,3,5.0,0,3.0,0,4,1,3.0,3,26090.0
0,33.0,1,1,10.0,2,1,3,4.0,3,3.0,2,5.0,0,2,1,2.0,3,29837.0
0,48.0,1,3,21.0,3,2,3,4.0,1,5.0,3,4.0,0,2,0,2.0,2,23638.0
0,41.0,0,3,12.0,2,2,3,5.0,3,5.0,0,7.0,1,5,0,2.0,3,29153.0
0,54.0,1,1,14.0,2,2,3,3.0,4,3.0,0,5.0,0,2,0,1.0,0,33492.0
0,61.0,1,3,23.0,3,2,3,4.0,1,5.0,3,2.0,0,4,1,1.0,2,24083.0
0,28.0,0,1,17.0,2,2,3,4.0,3,5.0,1,3.0,0,3,1,1.0,3,27471.0
0,51.0,1,3,15.0,3,2,3,4.0,0,4.0,0,2.0,0,2,1,1.0,1,22553.0
1,29.0,1,1,7.0,2,1,4,6.0,0,4.0,2,2.0,1,2,1,1.0,1,20894.0
0,37.0,0,1,15.0,2,1,4,3.0,3,5.0,0,2.0,0,3,0,1.0,3,30391.0
0,39.0,1,1,7.0,2,0,3,4.0,3,3.0,3,6.0,1,2,0,2.0,3,26539.0
0,45.0,0,1,31.0,3,2,3,6.0,0,3.0,3,4.0,0,3,0,2.0,1,22386.0
0,48.0,0,3,10.0,3,1,3,4.0,4,3.0,1,2.0,1,5,1,2.0,0,32448.0
0,31.0,1,3,34.0,3,2,3,4.0,1,3.0,1,2.0,0,3,1,1.0,2,23982.0
0,30.0,1,3,17.0,2,2,3,4.0,0,3.0,3,3.0,0,4,0,1.0,1,21320.0
1,43.0,0,1,26.0,3,2,3,3.0,0,3.0,1,8.0,1,3,1,2.0,1,21437.0
0,44.0,0,3,22.0,2,2,3,5.0,1,3.0,0,5.0,0,5,0,2.0,2,25482.0
0,35.0,1,1,15.0,3,0,4,4.0,1,3.0,3,5.0,0,4,1,2.0,2,24820.0
0,24.0,1,1,16.0,3,2,3,4.0,0,5.0,0,3.0,0,3,0,2.0,1,21178.0
0,40.0,1,2,10.0,2,1,3,3.0,1,4.0,0,2.0,0,2,1,1.0,2,25067.0
0,57.0,1,1,16.0,3,2,3,4.0,4,3.0,0,2.0,0,4,0,1.0,0,29781.0
0,41.0,1,1,9.0,3,1,3,5.0,0,3.0,2,2.0,1,3,1,2.0,1,21020.0
0,28.0,1,1,14.0,3,0,3,5.0,1,5.0,3,2.0,0,3,1,1.0,2,25489.0
0,30.0,1,3,17.0,3,2,3,4.0,0,4.0,1,3.0,0,2,0,2.0,1,20975.0
0,54.0,1,1,13.0,2,2,3,4.0,1,3.0,2,4.0,0,5,1,1.0,2,21128.0
0,36.0,0,1,9.0,2,1,4,4.0,1,5.0,1,4.0,0,4,0,1.0,2,23771.0
0,33.0,0,1,31.0,2,2,4,4.0,1,3.0,0,3.0,0,4,1,1.0,2,23987.0
0,39.0,1,1,9.0,3,2,4,4.0,0,3.0,0,8.0,1,4,0,1.0,1,21735.0
0,35.0,1,1,15.0,2,1,3,4.0,1,5.0,1,5.0,0,5,1,1.0,2,23799.0
1,34.0,1,1,7.0,2,2,4,4.0,0,3.0,3,3.0,1,3,1,1.0,1,21364.0
0,26.0,1,3,33.0,3,0,3,4.0,1,3.0,3,3.0,0,4,0,1.0,2,24858.0
0,46.0,1,3,9.0,1,2,3,6.0,1,3.0,3,2.0,0,5,0,1.0,2,25310.0
0,24.0,1,1,17.0,3,2,4,3.0,0,3.0,3,3.0,0,2,1,2.0,1,22183.0
1,48.0,0,3,34.0,2,0,4,2.0,1,3.0,3,6.0,1,4,1,3.0,2,25075.0
0,35.0,1,3,9.0,2,2,3,4.0,1,3.0,3,3.0,0,5,0,1.0,2,24952.0
0,37.0,0,3,15.0,2,2,4,5.0,3,5.0,3,3.0,0,2,0,3.0,3,26265.0
0,53.0,0,1,26.0,3,2,3,4.0,0,3.0,0,2.0,0,3,1,1.0,1,22936.0
0,27.0,0,1,7.0,2,1,4,6.0,0,3.0,1,5.0,0,4,1,3.0,1,23042.0
0,30.0,1,1,34.0,3,1,4,4.0,1,3.0,0,6.0,0,2,1,1.0,2,23013.0
1,27.0,1,3,15.0,1,2,3,5.0,1,5.0,3,8.0,0,3,1,2.0,2,24004.0
0,35.0,1,1,7.0,2,1,4,2.0,0,3.0,3,4.0,0,2,0,1.0,1,21958.0
0,55.0,1,1,26.0,3,1,4,4.0,1,5.0,1,2.0,1,3,0,1.0,2,24163.0
0,28.0,0,3,6.0,3,2,3,4.0,1,3.0,0,2.0,0,3,0,2.0,2,23020.0
0,38.0,1,1,17.0,2,1,3,4.0,0,5.0,1,2.0,1,3,1,2.0,1,21460.0
0,39.0,0,1,9.0,2,0,4,2.0,1,5.0,3,8.0,1,2,1,3.0,2,24658.0
0,35.0,1,1,9.0,3,1,3,5.0,0,5.0,3,3.0,0,2,1,2.0,1,23059.0
0,36.0,1,3,15.0,2,1,4,4.0,0,3.0,0,3.0,0,3,0,1.0,1,21250.0
0,31.0,1,1,7.0,2,2,3,6.0,0,3.0,0,5.0,0,4,1,1.0,1,22511.0
0,41.0,0,1,9.0,3,1,3,2.0,1,4.0,0,3.0,0,3,0,2.0,2,22922.0
0,35.0,1,3,15.0,2,1,4,4.0,1,5.0,0,7.0,0,2,1,1.0,2,25178.0
1,24.0,1,1,13.0,2,2,4,2.0,0,5.0,0,3.0,1,3,1,3.0,1,20279.0
0,25.0,0,1,16.0,2,2,3,5.0,0,4.0,1,3.0,0,5,1,1.0,1,21372.0
0,53.0,1,1,18.0,2,1,3,4.0,1,3.0,0,2.0,0,2,1,2.0,2,21827.0
1,30.0,1,1,7.0,2,1,3,5.0,0,5.0,0,3.0,1,2,0,1.0,1,20997.0
0,34.0,1,1,14.0,3,2,3,4.0,3,3.0,0,2.0,0,4,0,1.0,3,30369.0
1,34.0,1,3,23.0,3,0,4,4.0,1,5.0,3,7.0,0,3,1,1.0,2,24002.0
0,37.0,1,1,7.0,2,1,3,4.0,1,4.0,0,2.0,0,5,0,1.0,2,23906.0
0,30.0,1,1,30.0,2,2,3,2.0,0,3.0,0,3.0,0,2,1,2.0,1,21378.0
0,36.0,1,1,7.0,2,1,3,2.0,0,3.0,2,5.0,0,3,0,1.0,1,21184.0
0,43.0,1,1,7.0,2,1,3,5.0,1,3.0,0,2.0,1,3,0,2.0,2,24740.0
1,29.0,1,1,9.0,3,2,3,4.0,0,3.0,3,8.0,0,3,0,1.0,1,23060.0
0,37.0,1,2,20.0,2,2,3,4.0,0,4.0,0,6.0,0,3,1,1.0,1,20821.0
0,33.0,1,1,11.0,2,1,4,5.0,1,3.0,0,3.0,0,4,1,1.0,2,24840.0
0,41.0,0,1,23.0,3,2,3,5.0,1,3.0,3,8.0,0,5,1,2.0,2,23772.0
0,31.0,1,1,9.0,3,0,3,5.0,1,3.0,3,7.0,1,2,1,2.0,2,25555.0
0,46.0,1,1,9.0,2,1,4,5.0,0,3.0,2,3.0,0,3,1,2.0,1,20952.0
0,43.0,1,1,36.0,2,2,4,4.0,1,4.0,0,3.0,0,3,1,2.0,2,23112.0
0,39.0,0,1,19.0,2,2,3,5.0,1,5.0,1,4.0,0,5,1,1.0,2,24966.0
0,35.0,0,1,23.0,2,1,4,5.0,0,3.0,2,3.0,0,5,1,2.0,1,21231.0
1,50.0,1,3,18.0,3,1,3,4.0,3,3.0,0,3.0,0,4,0,2.0,3,26332.0
1,56.0,1,3,9.0,3,2,3,4.0,1,3.0,3,6.0,0,2,0,2.0,2,23838.0
0,28.0,1,1,12.0,1,2,3,5.0,3,3.0,1,3.0,1,3,0,1.0,3,31486.0
0,36.0,1,1,14.0,2,2,3,4.0,3,3.0,2,5.0,0,3,0,1.0,3,28899.0
0,29.0,1,3,9.0,3,1,3,4.0,1,4.0,0,3.0,1,3,1,1.0,2,23457.0
0,35.0,1,2,10.0,2,2,3,4.0,0,3.0,0,2.0,0,2,1,2.0,1,22415.0
1,27.0,0,1,12.0,3,1,3,5.0,0,3.0,0,3.0,1,2,0,2.0,1,21044.0
0,28.0,0,1,10.0,3,2,3,4.0,0,3.0,0,3.0,0,2,1,1.0,1,20384.0
0,45.0,1,1,11.0,3,2,3,4.0,1,4.0,3,2.0,0,2,1,1.0,2,24611.0
0,26.0,1,1,9.0,3,2,4,2.0,0,5.0,3,2.0,0,2,1,3.0,1,22102.0
0,34.0,1,3,7.0,3,2,3,2.0,1,5.0,1,3.0,0,4,0,1.0,2,22715.0
0,36.0,1,1,34.0,3,1,3,5.0,0,5.0,2,3.0,0,4,1,2.0,1,21237.0
0,37.0,1,3,7.0,2,2,3,4.0,1,3.0,0,3.0,1,3,1,2.0,2,24879.0
0,33.0,1,3,20.0,2,2,4,4.0,1,3.0,1,4.0,0,2,0,1.0,2,23081.0
0,31.0,0,1,12.0,2,2,4,5.0,0,3.0,1,2.0,0,5,0,1.0,1,22439.0
0,54.0,1,3,14.0,3,1,4,5.0,3,3.0,0,2.0,1,2,0,1.0,3,29612.0
0,46.0,1,3,16.0,3,2,4,4.0,3,5.0,1,6.0,1,2,1,1.0,3,29439.0
0,33.0,1,1,15.0,3,1,4,2.0,1,3.0,0,7.0,0,3,1,3.0,2,23853.0
0,53.0,0,1,32.0,3,1,3,5.0,4,3.0,0,5.0,0,5,0,2.0,0,32504.0
0,38.0,1,3,23.0,3,2,4,5.0,1,3.0,1,6.0,0,5,1,3.0,2,25012.0
0,29.0,1,2,15.0,3,2,4,5.0,0,3.0,1,3.0,0,2,0,2.0,1,23614.0
0,23.0,1,1,7.0,2,2,3,5.0,1,3.0,0,8.0,0,2,1,1.0,2,23453.0
0,45.0,1,1,15.0,2,2,4,2.0,0,3.0,0,4.0,1,3,1,3.0,1,21496.0
0,43.0,0,1,9.0,3,2,3,4.0,0,3.0,2,7.0,1,2,0,2.0,1,21193.0
0,37.0,1,2,15.0,2,2,4,5.0,0,5.0,0,2.0,0,2,1,3.0,1,21020.0
0,26.0,1,3,10.0,2,2,4,4.0,1,5.0,0,3.0,1,4,1,1.0,2,22872.0
0,36.0,1,1,16.0,2,1,4,5.0,3,3.0,0,3.0,1,4,1,2.0,3,29363.0
1,36.0,0,1,32.0,2,1,4,4.0,0,4.0,1,3.0,1,3,0,1.0,1,20700.0
0,33.0,0,1,7.0,2,2,4,4.0,0,3.0,1,2.0,0,5,0,1.0,1,20992.0
0,26.0,1,3,11.0,3,2,3,5.0,1,5.0,0,3.0,0,3,1,2.0,2,22934.0
0,50.0,1,1,7.0,1,1,3,4.0,0,5.0,0,4.0,0,4,1,1.0,1,22258.0
0,25.0,0,1,11.0,2,2,3,5.0,0,3.0,0,2.0,0,3,0,1.0,1,21840.0
0,33.0,0,3,12.0,2,2,3,4.0,1,4.0,0,3.0,0,3,1,2.0,2,25202.0
0,39.0,1,3,16.0,3,2,4,5.0,0,4.0,0,2.0,0,4,0,1.0,1,21577.0
0,43.0,1,1,10.0,2,1,4,2.0,1,3.0,0,4.0,1,5,0,1.0,2,23909.0
0,32.0,1,1,18.0,2,2,3,4.0,0,3.0,0,5.0,1,3,1,2.0,1,21034.0
1,30.0,1,3,7.0,3,1,3,5.0,0,3.0,1,8.0,1,2,0,2.0,1,21478.0
0,54.0,1,3,15.0,3,2,4,4.0,4,3.0,0,7.0,0,3,0,3.0,0,30514.0
0,36.0,1,1,32.0,1,2,4,5.0,3,4.0,0,5.0,0,3,1,2.0,3,29581.0
0,38.0,0,3,28.0,3,1,3,4.0,0,3.0,0,7.0,0,2,1,2.0,1,21651.0
0,54.0,1,1,30.0,2,1,4,4.0,4,3.0,2,8.0,0,5,1,2.0,0,32953.0
0,44.0,0,1,7.0,2,1,3,4.0,1,3.0,0,6.0,0,2,1,2.0,2,24240.0
0,48.0,1,3,9.0,3,1,3,4.0,1,3.0,0,2.0,1,2,1,1.0,2,23215.0
0,38.0,0,3,26.0,3,2,3,4.0,3,4.0,3,3.0,1,5,0,1.0,3,26320.0
0,40.0,1,2,9.0,2,1,3,5.0,1,3.0,0,2.0,0,3,0,1.0,2,23882.0
0,34.0,1,2,10.0,2,2,3,4.0,0,4.0,1,5.0,1,5,0,2.0,1,20955.0
1,33.0,1,1,32.0,2,2,3,4.0,0,3.0,3,3.0,1,5,1,1.0,1,21473.0
0,30.0,1,1,14.0,3,1,4,5.0,0,3.0,1,8.0,0,5,1,1.0,1,21210.0
0,45.0,1,1,16.0,2,2,4,4.0,0,5.0,0,3.0,1,3,1,1.0,1,21237.0
0,29.0,1,3,12.0,3,2,4,4.0,1,3.0,3,3.0,0,3,1,1.0,2,23586.0
1,59.0,0,1,9.0,2,2,3,5.0,0,3.0,1,2.0,1,2,0,1.0,1,21058.0
0,44.0,1,1,15.0,2,1,3,4.0,1,4.0,1,6.0,0,3,1,1.0,2,23443.0
1,21.0,1,3,9.0,3,1,3,5.0,0,3.0,2,3.0,0,4,0,2.0,1,20722.0
1,22.0,1,1,25.0,2,1,4,4.0,0,3.0,3,3.0,0,3,1,2.0,1,21371.0
0,37.0,1,1,21.0,2,2,4,4.0,1,3.0,0,2.0,1,5,1,3.0,2,25264.0
0,48.0,1,3,9.0,2,1,4,5.0,0,3.0,3,3.0,1,2,1,1.0,1,21972.0
1,23.0,1,1,10.0,2,1,3,4.0,1,3.0,0,2.0,1,5,1,2.0,2,22849.0
1,42.0,1,1,9.0,2,1,3,6.0,0,3.0,1,6.0,1,3,0,1.0,1,21456.0
0,29.0,1,1,16.0,3,1,4,4.0,0,3.0,1,7.0,0,3,1,2.0,1,21055.0
1,40.0,1,1,13.0,3,2,4,4.0,0,5.0,0,2.0,1,2,1,2.0,1,21082.0
0,28.0,1,1,11.0,2,1,4,4.0,0,3.0,2,3.0,0,2,1,2.0,1,20996.0
0,35.0,1,1,17.0,2,2,3,4.0,0,4.0,1,3.0,0,2,1,1.0,1,20686.0
0,43.0,1,3,21.0,3,0,4,5.0,1,3.0,3,2.0,0,3,0,1.0,2,24922.0
0,34.0,1,1,7.0,2,2,4,5.0,0,5.0,3,5.0,1,4,0,1.0,1,21477.0
0,59.0,1,1,12.0,1,1,3,5.0,3,4.0,1,4.0,1,5,1,2.0,3,29230.0
0,32.0,1,3,14.0,2,2,3,5.0,0,3.0,0,5.0,0,4,1,2.0,1,21007.0
0,36.0,1,1,28.0,2,1,3,4.0,1,3.0,0,3.0,1,3,0,2.0,2,22692.0
0,50.0,1,1,15.0,2,1,3,4.0,3,4.0,0,6.0,0,4,0,1.0,3,26081.0
0,49.0,1,1,27.0,3,2,3,4.0,0,3.0,0,6.0,0,2,0,1.0,1,20937.0
0,32.0,0,3,27.0,3,1,3,4.0,1,3.0,0,3.0,0,2,1,1.0,2,25610.0
0,37.0,1,1,14.0,2,2,4,4.0,0,3.0,3,4.0,0,3,0,3.0,1,23356.0
0,39.0,1,1,7.0,1,1,4,4.0,3,5.0,0,3.0,0,4,1,3.0,3,32260.0
0,33.0,0,1,7.0,2,1,4,5.0,0,4.0,0,8.0,0,3,1,1.0,1,21010.0
1,26.0,1,3,26.0,3,2,3,5.0,0,4.0,0,3.0,1,2,0,1.0,1,21091.0
0,41.0,1,3,17.0,3,2,4,5.0,3,4.0,1,4.0,0,4,1,2.0,3,28383.0
0,27.0,0,3,7.0,3,2,3,5.0,1,5.0,3,3.0,0,3,1,2.0,2,22972.0
0,42.0,1,1,13.0,3,2,3,4.0,0,5.0,3,4.0,1,4,1,1.0,1,23399.0
0,37.0,1,1,9.0,3,2,4,4.0,0,3.0,2,6.0,0,5,1,1.0,1,21197.0
1,20.0,1,3,28.0,2,2,3,5.0,0,4.0,2,3.0,1,2,0,2.0,1,20799.0
1,21.0,1,1,11.0,1,2,3,4.0,0,5.0,3,3.0,0,3,1,2.0,1,21651.0
0,32.0,1,1,19.0,3,1,3,4.0,1,3.0,0,2.0,1,4,0,2.0,2,24533.0
0,41.0,0,1,16.0,3,2,3,4.0,0,4.0,1,2.0,1,4,0,2.0,1,22295.0
0,33.0,1,1,10.0,3,1,4,4.0,1,5.0,0,3.0,0,2,1,2.0,2,25403.0
1,37.0,1,3,10.0,2,2,3,5.0,3,3.0,0,3.0,1,2,1,1.0,3,29003.0
0,34.0,1,1,7.0,2,0,3,5.0,1,3.0,3,2.0,0,4,0,1.0,2,25627.0
1,38.0,1,3,7.0,2,2,3,5.0,3,3.0,0,7.0,0,2,1,2.0,3,29287.0
0,46.0,0,1,11.0,2,2,3,4.0,1,4.0,0,3.0,0,4,1,2.0,2,23125.0
0,30.0,0,3,27.0,1,1,3,4.0,0,3.0,0,3.0,0,3,0,2.0,1,20835.0
0,36.0,1,3,25.0,3,1,3,4.0,1,3.0,0,3.0,0,4,1,1.0,2,23279.0
1,59.0,1,1,9.0,1,2,3,4.0,0,3.0,2,6.0,0,2,1,2.0,1,21157.0
0,54.0,1,3,9.0,3,2,3,4.0,4,3.0,1,8.0,0,3,1,1.0,0,33530.0
0,31.0,1,3,15.0,2,2,4,4.0,3,3.0,1,7.0,0,3,1,1.0,3,25942.0
0,39.0,0,3,17.0,1,0,3,4.0,1,3.0,3,3.0,1,3,0,2.0,2,24344.0
0,36.0,1,3,10.0,2,2,4,4.0,3,3.0,1,8.0,0,5,0,2.0,3,26501.0
0,40.0,1,3,9.0,2,2,3,2.0,3,3.0,3,2.0,0,2,1,2.0,3,26558.0
1,41.0,0,3,31.0,2,1,4,2.0,4,4.0,2,6.0,1,3,1,3.0,0,31872.0
0,48.0,0,1,23.0,3,2,4,2.0,1,3.0,1,3.0,1,2,0,1.0,2,23745.0
0,37.0,0,3,15.0,1,2,3,4.0,1,3.0,1,6.0,0,3,1,1.0,2,23757.0
1,32.0,0,1,16.0,3,2,3,5.0,0,5.0,2,2.0,1,3,1,1.0,1,20999.0
1,30.0,1,1,17.0,2,1,4,5.0,0,5.0,2,8.0,1,5,1,2.0,1,21082.0
0,34.0,1,1,20.0,2,1,3,4.0,0,3.0,3,5.0,0,3,1,1.0,1,22130.0
0,46.0,1,1,7.0,3,1,4,4.0,0,3.0,1,5.0,0,5,0,2.0,1,20948.0
0,34.0,0,1,7.0,2,1,3,2.0,1,4.0,0,3.0,1,3,0,2.0,2,24166.0
0,28.0,1,1,23.0,1,1,3,4.0,0,4.0,0,2.0,0,2,1,1.0,1,21489.0
0,46.0,0,1,30.0,2,2,3,4.0,1,5.0,0,3.0,1,2,1,1.0,2,22311.0
0,48.0,1,3,11.0,2,1,3,4.0,1,3.0,3,3.0,1,3,1,2.0,2,22841.0
1,31.0,1,1,29.0,2,1,3,4.0,0,3.0,0,6.0,1,2,0,2.0,1,20810.0
0,51.0,1,1,31.0,2,2,4,4.0,4,3.0,0,5.0,1,4,0,1.0,0,32651.0
0,39.0,0,1,17.0,3,2,4,4.0,0,3.0,0,2.0,0,5,0,3.0,1,21362.0
0,47.0,1,1,14.0,3,2,4,4.0,3,3.0,1,8.0,0,2,0,3.0,3,29523.0
0,25.0,1,1,24.0,3,1,3,5.0,1,3.0,1,3.0,0,3,1,2.0,2,23055.0
1,36.0,1,1,21.0,2,2,3,5.0,0,4.0,1,3.0,1,5,1,2.0,1,22421.0
0,32.0,0,1,7.0,2,1,4,4.0,1,5.0,0,3.0,0,5,1,3.0,2,22826.0
0,55.0,1,1,24.0,1,1,3,4.0,3,3.0,0,2.0,0,5,1,1.0,3,29417.0
0,36.0,1,1,32.0,3,1,3,4.0,3,3.0,1,3.0,1,3,1,2.0,3,29066.0
0,31.0,1,1,15.0,2,1,4,2.0,3,5.0,0,2.0,1,2,0,3.0,3,30094.0
1,21.0,1,1,18.0,3,1,4,5.0,0,5.0,3,3.0,1,3,0,2.0,1,21278.0
1,31.0,0,1,12.0,3,1,3,4.0,0,4.0,2,2.0,0,3,0,1.0,1,21100.0
0,27.0,1,1,9.0,3,2,3,2.0,1,3.0,0,3.0,0,3,1,2.0,2,24150.0
0,23.0,1,1,15.0,2,2,4,6.0,0,5.0,0,3.0,0,2,1,1.0,1,21129.0
0,49.0,1,1,13.0,2,2,4,5.0,1,3.0,3,4.0,0,2,0,1.0,2,22918.0
0,49.0,1,1,11.0,2,2,4,5.0,3,3.0,2,2.0,0,5,1,2.0,3,29677.0
0,42.0,1,1,14.0,3,0,3,4.0,1,3.0,3,8.0,0,3,1,1.0,2,23681.0
0,40.0,1,1,7.0,2,1,4,5.0,4,3.0,0,3.0,0,3,0,2.0,0,31420.0
0,28.0,1,1,9.0,2,1,3,4.0,1,3.0,0,2.0,0,5,0,2.0,2,22905.0
0,36.0,1,1,17.0,2,2,3,4.0,0,3.0,1,3.0,0,5,1,1.0,1,22595.0
0,51.0,1,1,16.0,2,2,4,4.0,0,3.0,0,6.0,0,5,1,1.0,1,21058.0
0,60.0,1,1,9.0,2,1,4,5.0,4,3.0,2,5.0,1,5,0,3.0,0,32404.0
1,38.0,1,1,18.0,3,1,4,6.0,1,4.0,0,7.0,0,4,1,1.0,2,23455.0
0,56.0,0,1,25.0,3,2,4,4.0,1,4.0,0,5.0,1,5,1,3.0,2,25063.0
0,39.0,1,3,10.0,2,2,3,4.0,1,3.0,3,2.0,1,3,1,2.0,2,25539.0
1,27.0,0,3,36.0,3,2,4,6.0,1,5.0,3,2.0,0,3,0,1.0,2,23647.0
0,45.0,1,3,35.0,3,1,3,2.0,4,3.0,0,5.0,1,2,1,2.0,0,31998.0
0,51.0,0,3,7.0,2,1,4,4.0,1,3.0,0,2.0,0,2,1,2.0,2,25025.0
1,37.0,1,1,23.0,2,1,3,2.0,0,5.0,3,3.0,0,2,1,1.0,1,21421.0
0,40.0,0,1,29.0,3,1,3,4.0,3,5.0,2,3.0,1,5,1,1.0,3,29558.0
0,34.0,0,3,15.0,2,1,3,5.0,0,3.0,2,2.0,0,2,1,2.0,1,21020.0
0,33.0,0,1,36.0,3,1,4,4.0,0,3.0,3,2.0,0,3,1,1.0,1,22703.0
0,35.0,1,3,7.0,3,2,4,2.0,1,3.0,1,2.0,0,5,1,3.0,2,28403.0
0,60.0,1,3,7.0,1,2,4,4.0,3,3.0,0,5.0,1,2,0,2.0,3,30582.0
0,46.0,1,2,31.0,3,2,3,4.0,0,4.0,2,3.0,0,4,0,1.0,1,20855.0
0,54.0,0,3,9.0,3,1,3,5.0,3,4.0,0,4.0,0,2,0,2.0,3,26203.0
1,37.0,1,1,22.0,2,2,3,4.0,1,3.0,1,2.0,0,4,0,1.0,2,23512.0
1,27.0,0,1,9.0,2,2,3,4.0,0,5.0,0,8.0,1,5,1,1.0,1,20720.0
0,35.0,1,3,17.0,2,1,3,4.0,0,3.0,0,3.0,1,2,0,2.0,1,20898.0
0,39.0,0,1,10.0,2,2,3,4.0,0,3.0,0,5.0,0,3,1,2.0,1,21499.0
0,38.0,1,1,10.0,2,1,3,4.0,1,4.0,3,5.0,0,4,1,1.0,2,22785.0
0,41.0,1,3,33.0,3,2,4,4.0,1,5.0,0,3.0,0,2,1,2.0,2,27074.0
0,27.0,0,1,7.0,3,1,4,5.0,0,3.0,1,3.0,0,2,1,1.0,1,20685.0
0,55.0,1,3,9.0,2,1,3,5.0,3,3.0,0,8.0,0,5,1,1.0,3,29364.0
0,57.0,0,1,16.0,3,1,4,4.0,0,3.0,0,4.0,0,2,0,1.0,1,21620.0
0,37.0,1,1,19.0,3,0,3,5.0,3,3.0,3,2.0,0,2,1,1.0,3,27536.0
0,44.0,1,3,32.0,3,2,4,5.0,3,3.0,1,7.0,0,4,1,2.0,3,29476.0
1,21.0,0,3,16.0,3,1,3,4.0,0,3.0,2,3.0,1,4,0,1.0,1,21001.0
1,22.0,1,1,17.0,2,1,3,5.0,0,5.0,2,3.0,0,3,1,1.0,1,20094.0
0,47.0,1,1,15.0,2,1,4,5.0,1,5.0,1,2.0,1,2,1,3.0,2,23293.0
1,52.0,1,1,11.0,2,2,3,4.0,0,3.0,0,2.0,1,2,1,2.0,1,21139.0
1,29.0,0,1,31.0,1,2,4,5.0,3,5.0,3,3.0,0,2,0,1.0,3,27400.0
0,27.0,1,1,7.0,3,2,3,5.0,0,5.0,0,3.0,0,3,0,2.0,1,22633.0
0,31.0,1,1,27.0,2,2,3,4.0,1,5.0,0,2.0,0,4,1,1.0,2,28635.0
0,42.0,1,1,14.0,1,1,3,2.0,0,3.0,0,3.0,0,3,1,2.0,1,22054.0
0,39.0,1,1,24.0,2,1,4,5.0,3,3.0,0,2.0,0,2,0,3.0,3,27501.0
0,41.0,1,1,27.0,1,2,4,4.0,3,3.0,0,6.0,0,3,1,2.0,3,29000.0
0,28.0,0,1,15.0,2,2,3,6.0,0,3.0,0,3.0,0,2,1,2.0,1,23299.0
